model,run,ref_name,sys_name,ref_name_clean,sys_name_clean,similarity_score,ref_capacity,sys_capacity,capacity_diff_pct,verdict
gpt-oss-20b,run5,LNG Núi Thành (Quảng Nam),Nhà máy điện Hàn Ninh 70,nui thanh,nha may đien han ninh 70,55.6,3200.0,600.0,81.2,clear
gpt-oss-20b,run5,LNG Phong Điền – Huế,Nhà máy điện Hàn Ninh 49,phong đien – hue,nha may đien han ninh 49,53.3,3000.0,600.0,80.0,clear
gpt-oss-20b,run5,LNG Phú Mỹ 3.1,Nhà máy điện Hàn Ninh 44,phu my 3.1,nha may đien han ninh 44,55.6,850.0,600.0,29.4,clear
gpt-oss-20b,run5,LNG Quảng Bình,Nhà máy điện Hàn Ninh 27,quang binh,nha may đien han ninh 27,60.0,3000.0,600.0,80.0,clear
gpt-oss-20b,run5,LNG Quảng Nam,Nhà máy điện Hàn Ninh 86,quang nam,nha may đien han ninh 86,44.4,4000.0,600.0,85.0,clear
gpt-oss-20b,run5,LNG Quỳnh Lập,Nhà máy điện Hàn Ninh 58,quynh lap,nha may đien han ninh 58,53.3,1500.0,600.0,60.0,clear
gpt-oss-20b,run5,LNG Sông Đốc (Cà Mau),Nhà máy điện Hàn Ninh 93,song đoc,nha may đien han ninh 93,33.3,3000.0,600.0,80.0,clear
gpt-oss-20b,run5,LNG Thái Bình,Nhà máy điện Hàn Ninh 16,thai binh,nha may đien han ninh 16,66.7,4500.0,600.0,86.7,clear
gpt-oss-20b,run5,LNG Tân Phước,Nhà máy điện Hàn Ninh 59,tan phuoc,nha may đien han ninh 59,44.4,4500.0,600.0,86.7,clear
gpt-oss-20b,run5,"LNG Tân Thuận – Đầm Dơi, Cà Mau",Nhà máy điện Hàn Ninh 78,"tan thuan – đam doi, ca mau",nha may đien han ninh 78,44.4,3200.0,600.0,81.2,clear
gpt-oss-20b,run5,LNG Vân Phong (J-Power),Nhà máy điện Hàn Ninh 24,van phong,nha may đien han ninh 24,44.4,3000.0,600.0,80.0,clear
gpt-oss-20b,run5,LNG miền Nam,Nhà máy điện Hàn Ninh 47,mien nam,nha may đien han ninh 47,62.5,1500.0,600.0,60.0,clear
gpt-oss-20b,run5,Lee & Man,Nhà máy điện Hàn Ninh 25,lee & man,nha may đien han ninh 25,44.4,125.0,600.0,380.0,clear
gpt-oss-20b,run5,Mao Khe,Nhà máy điện Hàn Ninh 61,mao khe,nha may đien han ninh 61,57.1,440.0,600.0,36.4,clear
gpt-oss-20b,run5,Ninh Binh,Nhà máy điện Hàn Ninh 71,ninh binh,nha may đien han ninh 71,62.5,100.0,600.0,500.0,clear
gpt-oss-20b,run5,Ninh Thuan Novatek project,Nhà máy điện Hàn Ninh 73,ninh thuan novatek project,nha may đien han ninh 73,50.0,4500.0,600.0,86.7,clear
gpt-oss-20b,run5,NĐ Cần Thơ,Nhà máy điện Hàn Ninh 63,nđ can tho,nha may đien han ninh 63,60.0,165.0,600.0,263.6,clear
gpt-oss-20b,run5,NĐ Hiệp Phước,Nhà máy điện Hàn Ninh 57,nđ hiep phuoc,nha may đien han ninh 57,38.5,310.0,600.0,93.5,clear
gpt-oss-20b,run5,NĐ LNG miền Bắc,Nhà máy điện Hàn Ninh 105,nđ lng mien bac,nha may đien han ninh 105,53.3,0.0,0.0,,clear
gpt-oss-20b,run5,NĐ Thủ Đức,Nhà máy điện Hàn Ninh 69,nđ thu đuc,nha may đien han ninh 69,42.9,290.0,600.0,106.9,clear
gpt-oss-20b,run5,Phả Lại 2,Nhà máy điện Hàn Ninh 2,pha lai 2,nha may đien han ninh 2,58.8,600.0,600.0,0.0,clear
gpt-oss-20b,run5,Quang Ninh 1,Nhà máy điện Hàn Ninh 1,quang ninh 1,nha may đien han ninh 1,85.7,600.0,600.0,0.0,hard
gpt-oss-20b,run5,Quảng Trị – Huế area,Nhà máy điện Hàn Ninh 79,quang tri – hue area,nha may đien han ninh 79,40.0,4000.0,600.0,85.0,clear
gpt-oss-20b,run5,Son Dong,Nhà máy điện Hàn Ninh 56,son dong,nha may đien han ninh 56,37.5,220.0,600.0,172.7,clear
gpt-oss-20b,run5,TBKHH Phú Mỹ 2.1,Nhà máy điện Hàn Ninh 37,phu my 2.1,nha may đien han ninh 37,55.6,499.0,600.0,20.2,clear
gpt-oss-20b,run5,TBKHH Phú Mỹ 2.1 MR,Nhà máy điện Hàn Ninh 84,phu my 2.1 mr,nha may đien han ninh 84,47.6,450.0,600.0,33.3,clear
gpt-oss-20b,run5,TBKHH Phú Mỹ 2.2,Nhà máy điện Hàn Ninh 82,phu my 2.2,nha may đien han ninh 82,55.6,740.0,600.0,18.9,clear
gpt-oss-20b,run5,TBKHH Quảng Trị (khí Báo Vàng),Nhà máy điện Hàn Ninh 62,quang tri,nha may đien han ninh 62,44.4,340.0,600.0,76.5,clear
gpt-oss-20b,run5,Thang Long,Nhà máy điện Hàn Ninh 87,thang long,nha may đien han ninh 87,50.0,600.0,600.0,0.0,clear
gpt-oss-20b,run5,Vedan Vietnam Cogeneration power station,Nhà máy điện Hàn Ninh 64,vedan vietnam cogeneration power station,nha may đien han ninh 64,45.8,60.0,600.0,900.0,clear
gpt-oss-20b,run5,Vinh Tan 4 extension,Nhà máy điện Hàn Ninh 4,vinh tan 4 extension,nha may đien han ninh 4,52.9,600.0,600.0,0.0,clear
mistral-large-2512,run1,Bạc Liêu 1,Nhiệt điện An Khánh,bac lieu 1,nhiet đien an khanh,40.0,1200.0,1200.0,0.0,clear
mistral-large-2512,run1,Dong Nai Formosa,Nhiệt điện Bà Rịa,dong nai formosa,nhiet đien ba ria,50.0,150.0,150.0,0.0,clear
mistral-large-2512,run1,Dong Nai Formosa,Nhiệt điện Uông Bí mở rộng,dong nai formosa,nhiet đien uong bi mo rong,60.0,300.0,300.0,0.0,clear
mistral-large-2512,run1,Ha Tinh Formosa Plastics Steel Complex,Nhiệt điện BOT Phú Mỹ 4,ha tinh formosa plastics steel complex,nhiet đien bot phu my 4,41.0,450.0,468.0,4.0,clear
mistral-large-2512,run1,Hai Phong 3,Nhiệt điện Kiên Lương,hai phong 3,nhiet đien kien luong,50.0,1200.0,1244.0,3.7,clear
mistral-large-2512,run1,LNG Bến Tre,Nhiệt điện Nhơn Trạch 3 & 4,ben tre,nhiet đien nhon trach 3 & 4,57.1,3000.0,3000.0,0.0,clear
mistral-large-2512,run1,"LNG Cà Mau 2,3",Nhiệt điện Cà Mau 1 & 2,"ca mau 2,3",nhiet đien ca mau 1 & 2,70.0,3000.0,3000.0,0.0,clear
mistral-large-2512,run1,LNG Hiệp Phước (phase I),Nhiệt điện Nhơn Trạch 1 & 2,hiep phuoc,nhiet đien nhon trach 1 & 2,50.0,1200.0,1000.0,16.7,clear
mistral-large-2512,run1,LNG Nhơn Trạch 3,Nhiệt điện BOT Phú Mỹ 3,nhon trach 3,nhiet đien bot phu my 3,44.4,750.0,780.0,4.0,clear
mistral-large-2512,run1,LNG Phong Điền – Huế,Nhiệt điện BOT Cà Mau 1 & 2,phong đien – hue,nhiet đien bot ca mau 1 & 2,51.9,3000.0,3000.0,0.0,clear
mistral-large-2512,run2,Bạc Liêu 1,Nhiệt điện Phả Lại,bac lieu 1,nhiet đien pha lai,53.3,1200.0,1200.0,0.0,clear
mistral-large-2512,run2,Duyên Hải 2,Nhiệt điện An Khánh,duyen hai 2,nhiet đien an khanh,47.1,1200.0,1200.0,0.0,clear
mistral-large-2512,run2,LNG Bà Rịa 2,Nhiệt điện Tiên Lãng,ba ria 2,nhiet đien tien lang,37.5,1200.0,1200.0,0.0,clear
mistral-large-2512,run2,LNG Bến Tre,Nhiệt điện Kiên Giang,ben tre,nhiet đien kien giang,57.1,3000.0,3000.0,0.0,clear
mistral-large-2512,run2,LNG Cà Ná,Nhiệt điện Nhơn Trạch 3 & 4,ca na,nhiet đien nhon trach 3 & 4,40.0,1500.0,1500.0,0.0,clear
mistral-large-2512,run2,LNG Phú Mỹ 3.1,Nhiệt điện Uông Bí,phu my 3.1,nhiet đien uong bi,30.0,850.0,900.0,5.9,clear
mistral-large-2512,run3,Cẩm Phả 1,Nhà máy Nhiệt điện Bà Rịa,cam pha 1,nha may nhiet đien ba ria,47.1,340.0,380.0,11.8,clear
mistral-large-2512,run3,Dong Nai Formosa,Nhà máy Nhiệt điện An Khánh,dong nai formosa,nha may nhiet đien an khanh,45.5,300.0,300.0,0.0,clear
mistral-large-2512,run3,Dung Quat Special Economic Zone (J-Power) Phase I,Nhà máy Nhiệt điện BOT Cần Giờ,dung quat special economic zone phase 1,nha may nhiet đien bot can gio,40.7,2400.0,2400.0,0.0,clear
mistral-large-2512,run3,LNG Bà Rịa 2,Nhà máy Nhiệt điện Phả Lại,ba ria 2,nha may nhiet đien pha lai,50.0,1200.0,1200.0,0.0,clear
mistral-large-2512,run3,LNG Cà Ná,Nhà máy Nhiệt điện Kiên Giang,ca na,nha may nhiet đien kien giang,60.0,1500.0,1500.0,0.0,clear
mistral-large-2512,run3,LNG Hiệp Phước (phase II),Nhà máy Nhiệt điện BOT Thừa Thiên-Huế,hiep phuoc,nha may nhiet đien bot thua thien-hue,55.6,1500.0,1500.0,0.0,clear
mistral-large-2512,run3,LNG Hải Lăng,Nhà máy Nhiệt điện BOT Bình Thuận,hai lang,nha may nhiet đien bot binh thuan,62.5,1500.0,1500.0,0.0,clear
mistral-large-2512,run3,LNG Long An I,Nhà máy Nhiệt điện BOT Khánh Hòa,long an 1,nha may nhiet đien bot khanh hoa,55.6,1500.0,1500.0,0.0,clear
mistral-large-2512,run3,LNG Long An I phase 2,Nhà máy Nhiệt điện BOT Ninh Thuận,long an 1 phase 2,nha may nhiet đien bot ninh thuan,45.2,1500.0,1500.0,0.0,clear
mistral-large-2512,run3,LNG Mũi Kê Gà 1,Nhà máy Nhiệt điện Formosa,mui ke ga 1,nha may nhiet đien formosa,36.4,1200.0,1200.0,0.0,clear
mistral-large-2512,run3,LNG Quảng Ninh 1 (Cẩm Phả),Nhà máy Nhiệt điện BOT Long An,quang ninh 1,nha may nhiet đien bot long an,47.1,1500.0,1500.0,0.0,clear
mistral-large-2512,run3,LNG miền Nam,Nhà máy Nhiệt điện Bạc Liêu,mien nam,nha may nhiet đien bac lieu,62.5,1500.0,1500.0,0.0,clear
mistral-large-2512,run3,Nong Son 1,Nhà máy Nhiệt điện Bạc Liêu (cũ),nong son 1,nha may nhiet đien bac lieu,33.3,30.0,33.0,10.0,clear
mistral-large-2512,run3,Quỳnh Lập 2,Nhà máy Nhiệt điện Tân Phú,quynh lap 2,nha may nhiet đien tan phu,53.3,1200.0,1200.0,0.0,clear
mistral-large-2512,run3,"TBKHH Kiên Giang I, II",Nhà máy Nhiệt điện BOT Đà Nẵng,"kien giang 1, 2",nha may nhiet đien bot đa nang,46.7,1500.0,1500.0,0.0,clear
mistral-large-2512,run3,Tân Phước 2,Nhà máy Nhiệt điện Uông Bí,tan phuoc 2,nha may nhiet đien uong bi,50.0,1200.0,1200.0,0.0,clear
mistral-large-2512,run4,Bạc Liêu 1,Nhà máy Nhiệt điện Phả Lại,bac lieu 1,nha may nhiet đien pha lai,53.3,1200.0,1200.0,0.0,clear
mistral-large-2512,run4,Cam Pha 3,Nhà máy Nhiệt điện Bà Rịa,cam pha 3,nha may nhiet đien ba ria,47.1,440.0,400.0,9.1,clear
mistral-large-2512,run4,Duyên Hải 2,Nhà máy Nhiệt điện Uông Bí,duyen hai 2,nha may nhiet đien uong bi,53.3,1200.0,1200.0,0.0,clear
mistral-large-2512,run4,Hai Duong,Nhà máy Nhiệt điện An Khánh,hai duong,nha may nhiet đien an khanh,46.2,1200.0,1200.0,0.0,clear
mistral-large-2512,run4,LNG Cà Mau 1,Nhà máy Nhiệt điện Kiên Giang,ca mau 1,nha may nhiet đien kien giang,62.5,1500.0,1500.0,0.0,clear
mistral-large-2512,run5,Bạc Liêu 1,Nhà máy Nhiệt điện Phả Lại,bac lieu 1,nha may nhiet đien pha lai,53.3,1200.0,1200.0,0.0,clear
mistral-large-2512,run5,Duyên Hải 2,Nhà máy Nhiệt điện Uông Bí,duyen hai 2,nha may nhiet đien uong bi,53.3,1200.0,1200.0,0.0,clear
mistral-large-2512,run5,Hai Duong,Nhà máy Nhiệt điện Kiên Lương,hai duong,nha may nhiet đien kien luong,66.7,1200.0,1200.0,0.0,clear
mistral-medium-3-5,run1,An Khánh 1,Nhà máy nhiệt điện Phú Lộc,an khanh 1,nha may nhiet đien phu loc,57.1,116.0,120.0,3.4,clear
mistral-medium-3-5,run1,Bạc Liêu 1,Nhà máy nhiệt điện An Khê,bac lieu 1,nha may nhiet đien an khe,50.0,1200.0,1200.0,0.0,clear
mistral-medium-3-5,run1,Cong Thanh,Nhà máy nhiệt điện Uông Bí,cong thanh,nha may nhiet đien uong bi,50.0,600.0,600.0,0.0,clear
mistral-medium-3-5,run1,Dong Nai Formosa,Nhà máy nhiệt điện Cà Mau,dong nai formosa,nha may nhiet đien ca mau,50.0,300.0,300.0,0.0,clear
mistral-medium-3-5,run1,Duyen Hai 2,Nhà máy nhiệt điện Uông Bí mở rộng,duyen hai 2,nha may nhiet đien uong bi mo rong,53.3,600.0,600.0,0.0,clear
mistral-medium-3-5,run1,Hai Duong,Nhà máy nhiệt điện Vinh Tân 4 mở rộng,hai duong,nha may nhiet đien vinh tan 4 mo rong,57.1,1200.0,1200.0,0.0,clear
mistral-medium-3-5,run1,Hai Ha CHP Phase 2,Nhà máy nhiệt điện Cửu Long,hai ha chp phase 2,nha may nhiet đien cuu long,50.0,750.0,750.0,0.0,clear
mistral-medium-3-5,run1,LNG Cà Mau 1,Nhà máy nhiệt điện Vân Đồn,ca mau 1,nha may nhiet đien van đon,62.5,1500.0,1500.0,0.0,clear
mistral-medium-3-5,run1,LNG Cà Ná,Nhà máy nhiệt điện Cà Mau 3,ca na,nha may nhiet đien ca mau 3,80.0,1500.0,1500.0,0.0,hard
mistral-medium-3-5,run1,LNG Hiệp Phước (phase II),Nhà máy nhiệt điện Kiên Lương,hiep phuoc,nha may nhiet đien kien luong,52.6,1500.0,1500.0,0.0,clear
mistral-medium-3-5,run1,LNG Phú Mỹ 3.1,Nhà máy nhiệt điện Phú Mỹ 5,phu my 3.1,nha may nhiet đien phu my 5,77.8,850.0,900.0,5.9,clear
mistral-medium-3-5,run1,TBKHH Bà Rịa 2,Nhà máy nhiệt điện Bà Rịa (OCGT),ba ria 2,nha may nhiet đien ba ria,85.7,175.0,180.0,2.9,hard
mistral-medium-3-5,run1,TBKHH miền Trung I,Nhà máy nhiệt điện Sông Mây,mien trung 1,nha may nhiet đien song may,58.3,750.0,750.0,0.0,clear
mistral-medium-3-5,run1,TBKHH miền Trung II,Nhà máy nhiệt điện Bà Rịa,mien trung 2,nha may nhiet đien ba ria,45.5,750.0,900.0,20.0,clear
mistral-medium-3-5,run2,Bạc Liêu 1,Nhà máy nhiệt điện Vân Đồn,bac lieu 1,nha may nhiet đien van đon,50.0,1200.0,1200.0,0.0,clear
mistral-medium-3-5,run2,Dong Nai Formosa,Nhà máy nhiệt điện Điện Biên,dong nai formosa,nha may nhiet đien đien bien,45.5,300.0,300.0,0.0,clear
mistral-medium-3-5,run2,Duyen Hai 2,Nhà máy nhiệt điện Uông Bí,duyen hai 2,nha may nhiet đien uong bi,53.3,600.0,600.0,0.0,clear
mistral-medium-3-5,run2,Duyen Hai 3 Extension,Nhà máy nhiệt điện Bạc Liêu,duyen hai 3 extension,nha may nhiet đien bac lieu,46.2,660.0,700.0,6.1,clear
mistral-medium-3-5,run2,Duyên Hải 2,Nhà máy nhiệt điện An Khánh,duyen hai 2,nha may nhiet đien an khanh,53.3,1200.0,1200.0,0.0,clear
mistral-medium-3-5,run2,Hai Duong,Nhà máy nhiệt điện Nam Định 2,hai duong,nha may nhiet đien nam đinh 2,46.2,1200.0,1200.0,0.0,clear
mistral-medium-3-5,run2,Hai Ha CHP Phase 3,Nhà máy nhiệt điện Uông Bí mở rộng,hai ha chp phase 3,nha may nhiet đien uong bi mo rong,50.0,600.0,600.0,0.0,clear
mistral-medium-3-5,run2,Hai Ha CHP Phase 4,Nhà máy nhiệt điện Cao Ngạn mở rộng,hai ha chp phase 4,nha may nhiet đien cao ngan mo rong,50.0,600.0,600.0,0.0,clear
mistral-medium-3-5,run2,Hai Phong 2,Nhà máy nhiệt điện Phủ Lý mở rộng,hai phong 2,nha may nhiet đien phu ly mo rong,50.0,600.0,600.0,0.0,clear
mistral-medium-3-5,run2,LNG Cà Mau 1,Nhà máy nhiệt điện Tháp Chàm,ca mau 1,nha may nhiet đien thap cham,62.5,1500.0,1500.0,0.0,clear
mistral-medium-3-5,run2,LNG Cà Ná,Nhà máy nhiệt điện Cà Mau 3,ca na,nha may nhiet đien ca mau 3,80.0,1500.0,1500.0,0.0,hard
mistral-medium-3-5,run2,LNG Hiệp Phước (phase II),Nhà máy nhiệt điện Kiên Lương 2,hiep phuoc,nha may nhiet đien kien luong 2,50.0,1500.0,1500.0,0.0,clear
mistral-medium-3-5,run2,LNG Hải Lăng,Nhà máy nhiệt điện An Giang 2,hai lang,nha may nhiet đien an giang 2,62.5,1500.0,1500.0,0.0,clear
mistral-medium-3-5,run2,LNG Long An I,Nhà máy nhiệt điện Sông Mây,long an 1,nha may nhiet đien song may,62.5,1500.0,1500.0,0.0,clear
mistral-medium-3-5,run2,Mao Khe,Nhà máy nhiệt điện Bà Rịa,mao khe,nha may nhiet đien ba ria,57.1,440.0,440.0,0.0,clear
mistral-medium-3-5,run2,Phả Lại 3,Nhà máy nhiệt điện Kiên Lương,pha lai 3,nha may nhiet đien kien luong,58.8,660.0,700.0,6.1,clear
mistral-medium-3-5,run2,Son Dong,Nhà máy nhiệt điện Phủ Lý,son dong,nha may nhiet đien phu ly,33.3,220.0,200.0,9.1,clear
mistral-medium-3-5,run2,TBKHH Ô Môn I,Nhà máy nhiệt điện An Giang,o mon 1,nha may nhiet đien an giang,42.9,660.0,700.0,6.1,clear
mistral-medium-3-5,run3,An Khánh 1,Nhà máy nhiệt điện Đa Nhim (mở rộng),an khanh 1,nha may nhiet đien đa nhim,57.1,116.0,160.0,37.9,clear
mistral-medium-3-5,run3,Dong Nai Formosa,Nhà máy nhiệt điện Thác Mơ,dong nai formosa,nha may nhiet đien thac mo,48.0,150.0,150.0,0.0,clear
mistral-medium-3-5,run3,Dong Nai Formosa,Nhà máy nhiệt điện Uông Bí (mở rộng),dong nai formosa,nha may nhiet đien uong bi,45.5,300.0,300.0,0.0,clear
mistral-medium-3-5,run3,Duyen Hai 2,Nhà máy nhiệt điện Kiên Lương 2,duyen hai 2,nha may nhiet đien kien luong 2,53.3,600.0,600.0,0.0,clear
mistral-medium-3-5,run3,Duyen Hai 3 Extension,Nhà máy nhiệt điện Bà Rịa,duyen hai 3 extension,nha may nhiet đien ba ria,46.2,660.0,700.0,6.1,clear
mistral-medium-3-5,run3,Formosa HT2,Nhà máy nhiệt điện Phú Mỹ 5,formosa ht2,nha may nhiet đien phu my 5,45.5,650.0,715.0,10.0,clear
mistral-medium-3-5,run3,Ha Tinh Formosa Plastics Steel Complex,Nhà máy nhiệt điện Bà Rịa (mở rộng),ha tinh formosa plastics steel complex,nha may nhiet đien ba ria,45.5,450.0,450.0,0.0,clear
mistral-medium-3-5,run3,Hai Duong,Nhà máy nhiệt điện Kiên Lương 3,hai duong,nha may nhiet đien kien luong 3,66.7,1200.0,1200.0,0.0,clear
mistral-medium-3-5,run3,Hai Ha CHP Phase 1,Nhà máy nhiệt điện An Khánh,hai ha chp phase 1,nha may nhiet đien an khanh,50.0,150.0,200.0,33.3,clear
mistral-medium-3-5,run3,LNG Cà Ná,Nhà máy nhiệt điện Sông Hậu 3,ca na,nha may nhiet đien song hau 3,60.0,1500.0,1500.0,0.0,clear
mistral-medium-3-5,run3,LNG Hiệp Phước (phase I),Nhà máy nhiệt điện Vinh Tân 4,hiep phuoc,nha may nhiet đien vinh tan 4,40.0,1200.0,1200.0,0.0,clear
mistral-medium-3-5,run3,LNG Hải Lăng,Nhà máy nhiệt điện Cà Mau 3,hai lang,nha may nhiet đien ca mau 3,62.5,1500.0,1500.0,0.0,clear
mistral-medium-3-5,run3,Lee & Man,Nhà máy nhiệt điện Trà Nóc,lee & man,nha may nhiet đien tra noc,44.4,125.0,200.0,60.0,clear
mistral-medium-3-5,run3,Quảng Trị 2,Nhà máy nhiệt điện Ninh Thuận 2,quang tri 2,nha may nhiet đien ninh thuan 2,62.5,1200.0,1200.0,0.0,clear
mistral-medium-3-5,run3,Quỳnh Lập 1,Nhà máy nhiệt điện Ninh Thuận 1,quynh lap 1,nha may nhiet đien ninh thuan 1,57.1,1200.0,1200.0,0.0,clear
mistral-medium-3-5,run3,Quỳnh Lập 2,Nhà máy nhiệt điện Nam Định 2,quynh lap 2,nha may nhiet đien nam đinh 2,53.3,1200.0,1200.0,0.0,clear
mistral-medium-3-5,run3,Son Dong,Nhà máy nhiệt điện Na Dương,son dong,nha may nhiet đien na duong,75.0,220.0,220.0,0.0,clear
mistral-medium-3-5,run3,TBKHH Bà Rịa 1,Nhà máy nhiệt điện Hạ Long,ba ria 1,nha may nhiet đien ha long,50.0,169.0,200.0,18.3,clear
mistral-medium-3-5,run3,TBKHH Bà Rịa 2,Nhà máy nhiệt điện An Khê,ba ria 2,nha may nhiet đien an khe,50.0,175.0,200.0,14.3,clear
mistral-medium-3-5,run3,TBKHH Quảng Trị (khí Báo Vàng),Nhà máy nhiệt điện Sông Mây,quang tri,nha may nhiet đien song may,40.0,340.0,350.0,2.9,clear
mistral-medium-3-5,run3,Uong Bi I extension,Nhà máy nhiệt điện Kiên Lương 1,uong bi 1 extension,nha may nhiet đien kien luong 1,48.0,300.0,300.0,0.0,clear
mistral-medium-3-5,run3,Uong Bi II extension,Nhà máy nhiệt điện Đa Nhim,uong bi 2 extension,nha may nhiet đien đa nhim,37.8,330.0,320.0,3.0,clear
mistral-medium-3-5,run3,Vinh Tan 4 extension,Nhà máy nhiệt điện Uông Bí,vinh tan 4 extension,nha may nhiet đien uong bi,47.4,600.0,600.0,0.0,clear
mistral-medium-3-5,run4,Cong Thanh,Nhà máy nhiệt điện Uông Bí mở rộng,cong thanh,nha may nhiet đien uong bi mo rong,50.0,600.0,600.0,0.0,clear
mistral-medium-3-5,run4,Cẩm Phả 1,Nhà máy nhiệt điện Bà Rịa,cam pha 1,nha may nhiet đien ba ria,47.1,340.0,370.0,8.8,clear
mistral-medium-3-5,run4,Duc Giang - Lao Cai Chemical,Nhà máy nhiệt điện Na Dương,duc giang - lao cai chemical,nha may nhiet đien na duong,38.1,100.0,100.0,0.0,clear
mistral-medium-3-5,run4,Duyen Hai 2,Nhà máy nhiệt điện Cái Lành,duyen hai 2,nha may nhiet đien cai lanh,54.5,600.0,600.0,0.0,clear
mistral-medium-3-5,run4,Hai Ha CHP Phase 3,Nhà máy nhiệt điện Duyên Hải 3 mở rộng,hai ha chp phase 3,nha may nhiet đien duyen hai 3 mo rong,50.0,600.0,600.0,0.0,clear
mistral-medium-3-5,run4,Hai Ha CHP Phase 4,Nhà máy nhiệt điện Kiên Lương,hai ha chp phase 4,nha may nhiet đien kien luong,50.0,600.0,600.0,0.0,clear
mistral-medium-3-5,run4,LNG Cà Mau 1,Nhà máy nhiệt điện Tháp Chàm,ca mau 1,nha may nhiet đien thap cham,62.5,1500.0,1500.0,0.0,clear
mistral-medium-3-5,run4,LNG Cà Ná,Nhà máy nhiệt điện Bà Rịa LNG,ca na,nha may nhiet đien ba ria lng,60.0,1500.0,1500.0,0.0,clear
mistral-medium-3-5,run4,LNG Hiệp Phước (phase II),Nhà máy nhiệt điện Sơn Mỹ,hiep phuoc,nha may nhiet đien son my,40.0,1500.0,1500.0,0.0,clear
mistral-medium-3-5,run4,LNG Hải Lăng,Nhà máy nhiệt điện Chu Lai,hai lang,nha may nhiet đien chu lai,62.5,1500.0,1500.0,0.0,clear
mistral-medium-3-5,run4,Son Dong,Nhà máy nhiệt điện Cẩm Phả,son dong,nha may nhiet đien cam pha,33.3,220.0,220.0,0.0,clear
mistral-medium-3-5,run4,TBKHH Bà Rịa 2,Nhà máy nhiệt điện Uông Bí,ba ria 2,nha may nhiet đien uong bi,50.0,175.0,200.0,14.3,clear
mistral-medium-3-5,run5,Cong Thanh,Nhà máy nhiệt điện Uông Bí,cong thanh,nha may nhiet đien uong bi,50.0,600.0,600.0,0.0,clear
mistral-medium-3-5,run5,Duyen Hai 2,Nhà máy nhiệt điện Uông Bí mở rộng,duyen hai 2,nha may nhiet đien uong bi mo rong,53.3,600.0,600.0,0.0,clear
mistral-medium-3-5,run5,Duyen Hai 3 Extension,Nhà máy nhiệt điện Bà Rịa,duyen hai 3 extension,nha may nhiet đien ba ria,46.2,660.0,700.0,6.1,clear
mistral-medium-3-5,run5,LNG Cà Mau 1,Nhà máy nhiệt điện LNG Sơn Mỹ,ca mau 1,nha may nhiet đien lng son my,62.5,1500.0,1500.0,0.0,clear
mistral-medium-3-5,run5,LNG Cà Ná,Nhà máy nhiệt điện LNG Cà Mau,ca na,nha may nhiet đien lng ca mau,80.0,1500.0,1500.0,0.0,hard
mistral-medium-3-5,run5,NĐ Ô Môn I,Nhà máy nhiệt điện Bạc Liêu,nđ o mon 1,nha may nhiet đien bac lieu,44.4,660.0,700.0,6.1,clear
mistral-medium-3-5,run5,Son Dong,Nhà máy nhiệt điện Trà Nóc,son dong,nha may nhiet đien tra noc,37.5,220.0,200.0,9.1,clear
mistral-medium-3-5,run5,TBKHH Bà Rịa 2,Nhà máy nhiệt điện An Khánh,ba ria 2,nha may nhiet đien an khanh,50.0,175.0,200.0,14.3,clear
mistral-medium-3-5,run5,TBKHH Ô Môn I,Nhà máy nhiệt điện Kiên Lương,o mon 1,nha may nhiet đien kien luong,46.2,660.0,700.0,6.1,clear
mistral-small-2603,run1,Cam Pha 3,Nhà máy nhiệt điện Sóc Sơn,cam pha 3,nha may nhiet đien soc son,47.1,440.0,400.0,9.1,clear
mistral-small-2603,run1,Cong Thanh,Nhà máy nhiệt điện Uông Bí mở rộng,cong thanh,nha may nhiet đien uong bi mo rong,50.0,600.0,600.0,0.0,clear
mistral-small-2603,run1,Dong Nai Formosa,Nhà máy nhiệt điện Hậu Giang,dong nai formosa,nha may nhiet đien hau giang,45.5,300.0,300.0,0.0,clear
mistral-small-2603,run1,Hai Ha CHP Phase 3,Nhà máy nhiệt điện Duyên Hải 3 mở rộng,hai ha chp phase 3,nha may nhiet đien duyen hai 3 mo rong,50.0,600.0,600.0,0.0,clear
mistral-small-2603,run1,LNG Cà Ná,Nhà máy điện khí LNG Nhơn Trạch 3 & 4,ca na,nha may đien khi lng nhon trach 3 & 4,60.0,1500.0,1600.0,6.7,clear
mistral-small-2603,run1,LNG Long Sơn,Nhà máy nhiệt điện Duyên Hải 4,long son,nha may nhiet đien duyen hai 4,37.5,1200.0,1200.0,0.0,clear
mistral-small-2603,run1,Mao Khe,Nhà máy nhiệt điện Uông Bí 2,mao khe,nha may nhiet đien uong bi 2,57.1,440.0,440.0,0.0,clear
mistral-small-2603,run1,Quảng Trị 1,Nhà máy điện khí LNG Vũng Áng,quang tri 1,nha may đien khi lng vung ang,44.4,1320.0,1300.0,1.5,clear
